# Domain: L_shaped (relative error of each of the first 1000 eigenvalues against its index, dense eig)
# Reference: DST at M = 163, dofs = 19845
# DST: M = 55, dofs = 2241, time = 0.3166 s
# FD: M = 55, dofs = 2241, time = 0.3160 s
# FEM: Hmax = 0.0755, dofs = 2257, time = 0.8483 s
k,lambda_ref,lambda_DST,rel_error_DST,lambda_FD,rel_error_FD,lambda_FEM,rel_error_FEM
616,2713.0659706215415,2713.7986123342848,0.00027004198227272507,2167.1742986800855,0.20120840327977599,3098.2449300568919,0.14197183688353476
617,2714.6646306972448,2714.5679733961356,3.5605614047567908e-05,2173.4238369352302,0.19937666982569419,3104.6739900487587,0.14366760259860992
618,2718.7201251818706,2719.5981380084872,0.00032295079529671457,2173.4703076603118,0.20055386079325979,3113.5416867419203,0.14522331956976922
619,2724.3226200053091,2724.2553156296558,2.4704994613729789e-05,2173.8685072221792,0.20205173526109663,3115.4534551485476,0.14356994001777817
620,2724.8564158583649,2725.5170884688555,0.00024246144003974766,2173.8685072221851,0.20220805229570654,3119.737780605265,0.14491822851609132
621,2733.8804191017175,2733.8804191017466,1.0645612095314861e-14,2176.2205176699345,0.20398108766403752,3124.0957769496872,0.14273314777102958
622,2733.8804191019922,2733.8804191017502,8.8491650542295881e-14,2177.5489096588844,0.20349518784945539,3126.4642526946259,0.14359948988609647
623,2739.8685559874502,2739.7183429404868,5.482490998891561e-05,2177.6022734033977,0.20521651717755907,3137.1955019474981,0.14501679107626059
624,2740.2178282280252,2739.8664595023415,0.0001282265672692365,2188.6820597417136,0.20127442526821482,3144.1790080896003,0.14741936779631806
625,2747.4795839414587,2746.649779317067,0.00030202394559791855,2197.639920845364,0.20012511332561381,3149.5956395391449,0.14635815965584778
626,2763.3300863556169,2765.2281283240663,0.00068686762317007248,2201.5655382271007,0.20329259645900369,3151.4075855037968,0.14043834323824519
627,2768.5600001771973,2768.5450293127733,5.407455291920685e-06,2201.967603825753,0.2046523811350234,3165.0064320883844,0.14319589674264355
628,2772.6347445325969,2772.5986891810826,1.3004003352903382e-05,2202.8168656294811,0.2055149456764,3171.8507774806444,0.1439843577432145
629,2772.9670418728047,2773.3588367061061,0.00014129083663282069,2202.8168656294824,0.2056101524590262,3176.3970547605031,0.1454867680703591
630,2773.3588367060879,2773.3588367061084,7.3786451717136948e-15,2205.7976295701037,0.20464759180246411,3187.7932258428241,0.14943410266698809
631,2773.3588367061161,2773.4340496506993,2.7119802741620408e-05,2206.6090209939111,0.20435502546988354,3188.5126403901972,0.14969350456544389
632,2780.235798597716,2780.4254530136845,6.8215226947375806e-05,2211.3371106770078,0.20462245979554936,3191.1509497435982,0.14779866921832238
633,2782.776582818602,2782.0991331399737,0.00024344379020977398,2211.5408518247241,0.20527545564412078,3203.191117156216,0.15107735810820538
634,2790.0806041207638,2790.5694673518583,0.00017521473407343047,2213.0633330363817,0.20681025137129228,3212.2586657332895,0.15131393013843281
635,2796.3663400051696,2795.9945035484102,0.00013297129615668431,2215.5022181454715,0.20772103910341885,3215.4681016570239,0.14987369703895073
636,2817.1099808595031,2817.8686165733507,0.0002692957388962374,2220.4494547776753,0.21179880449672259,3221.8842000248133,0.14368420896432771
637,2818.5600284060151,2818.4832021578645,2.7257268738767141e-05,2222.4433853130608,0.21149687680417334,3231.992309593234,0.14668209192657428
638,2827.0314158255078,2826.5320111100759,0.00017665340138642792,2233.3180740545163,0.21001299753778085,3255.8741694667506,0.15169366397579226
639,2829.685107599908,2830.140141845106,0.0001608073788761513,2233.6488952077825,0.21063694005785452,3262.0666981275663,0.1528020165093201
640,2838.0319749735827,2840.5947007109753,0.00090299396201005315,2241.158384274705,0.21031249681548553,3271.22622255429,0.15263895946230119
641,2842.4460675138439,2842.4460675137339,3.8716252235096571e-14,2241.1583842747086,0.21153881866439556,3273.4398349725807,0.15162777312981951
642,2846.111691026882,2845.2368440700343,0.00030738321324700317,2241.3388726897001,0.21249089424139178,3282.4576227517891,0.15331300352709376
643,2852.3156719148305,2852.3156719148205,3.5074805422171171e-15,2241.542686417838,0.21413232466200538,3286.4911200353131,0.15221858239449695
644,2852.3156719149556,2852.3156719148269,4.5118954247609119e-14,2248.5644315629302,0.21167055466433901,3288.1264746697716,0.15279192518765858
645,2858.1102063234966,2858.1052893755309,1.7203493255301208e-06,2248.6446446548612,0.21324074919161909,3291.4668448017978,0.15162348796750755
646,2858.1769263985952,2858.2953786871494,4.1443301658527872e-05,2249.4549527396753,0.21297560974503119,3296.8036374319149,0.1534638065901697
647,2860.1206960922541,2860.1500763501613,1.0272383940761621e-05,2253.1459781322346,0.21221996637740539,3301.641535236663,0.15437140109074876
648,2860.564072413863,2860.2937399187517,9.4503212746818764e-05,2256.9867367517786,0.21099941143872394,3306.1588414170378,0.15577164423629339
649,2862.185276315779,2862.1852763159136,4.7028826881416276e-14,2257.0529338453748,0.21142319034263707,3311.0357586635619,0.1568209039652198
650,2862.1852763159009,2862.1852763159163,5.4019598444867749e-15,2258.1889578237246,0.21102628243186897,3316.2272131681912,0.15863471194873741
651,2862.1852763159854,2862.1852763159209,2.256112640932645e-14,2258.1889578237292,0.2110262824318907,3317.3614311750334,0.15903098888305389
652,2862.1852763167599,2862.1852763159254,2.9154695043030165e-13,2259.0010599336269,0.21074254744240328,3325.7229946720913,0.16195238029867898
653,2872.8594328921226,2874.941480557578,0.00072473008655328194,2259.0010599336342,0.2136750465164646,3330.1130566673369,0.1591632429140101
654,2876.3827596720389,2876.3013551804474,2.8300994128033952e-05,2268.1897741278008,0.21144369034306945,3334.0657350114243,0.1591175492205946
655,2881.899221595002,2881.5433572677866,0.00012348257168355489,2269.1575365299714,0.2126173186326431,3341.7283669082167,0.15955767705808943
656,2881.9244851181925,2881.8899106469898,1.1997008034446722e-05,2269.2096064107977,0.21260615323939214,3343.9796812918612,0.16032869652194204
657,2881.9244851188687,2881.9244851180774,2.7455972376382758e-13,2269.2096064108086,0.2126061532395731,3351.6909727554926,0.16300444028367653
658,2882.0160399351198,2881.924485118092,3.1767629242579851e-05,2275.2005521201299,0.21055243253561162,3357.9385452042361,0.16513527290425153
659,2891.7940895190659,2891.7940895191814,3.9942618163512343e-14,2275.7882650576562,0.21301856404439143,3363.3216046586804,0.16305708516681913
660,2891.7940895191514,2891.7940895191837,1.11650625575169e-14,2280.1099985336828,0.21152408229978079,3367.6383460666966,0.16454984062391137
661,2911.017779170917,2912.0872466804385,0.00036738611394742732,2280.1099985336864,0.21673099530739334,3370.4992790828605,0.15784221697292683
662,2912.3981049409372,2912.3470478904669,1.7530931085157464e-05,2282.8102809063466,0.216175056207626,3378.1966558145664,0.15993642836238403
663,2921.4029027222878,2921.4029027224497,5.5415176306125107e-14,2284.9085433524879,0.21787284416561897,3390.1274625575775,0.16044502434036476
664,2921.4029027224433,2921.4029027224524,3.1132121520293344e-15,2287.6427366352323,0.21693692626121941,3393.7140178434693,0.16167270686315852
665,2925.6459027344231,2925.6412898418521,1.5767091180420102e-06,2287.6427366352373,0.21807258544271646,3394.0977239000767,0.16011911104068344
666,2926.9554772653287,2928.0646694942725,0.00037895767037089895,2291.9402541066388,0.21695417921149529,3399.3006891691089,0.16137765523686579
667,2931.5904300887364,2931.0123701288753,0.0001971830559712927,2292.8890415885639,0.2178685610188868,3404.7635989491328,0.16140493706212358
668,2933.2113206717991,2933.4143520157841,6.9218110046876085e-05,2301.7737040239526,0.21527177813538065,3406.9122101186076,0.16149565703241453
669,2936.2918597425682,2935.8888644088938,0.00013724634774887711,2301.7737040239545,0.21609505663181708,3408.4103997687257,0.16078733401779385
670,2938.904311611856,2939.1410976398356,8.0569492189341415e-05,2307.0614956245922,0.21499264657607262,3413.4530796135891,0.16147132321619026
671,2941.1421115244571,2941.1421115246244,5.6898653237629251e-14,2307.4706991468843,0.21545079712218573,3417.8304334365357,0.16207592283427641
672,2941.1421115248431,2941.1421115246385,6.9577157491657073e-14,2317.8532066539533,0.21192070333104171,3426.5267185819607,0.16503269432481404
673,2946.7734675611305,2948.4464990382971,0.00056775028538292389,2319.1863629890095,0.21297432988343606,3433.6051421896518,0.1652083812982893
674,2948.7976268869761,2948.7689100062453,9.7385051008544228e-06,2325.4657461176898,0.21138509984061984,3437.3432650447057,0.16567621789409931
675,2962.0747947773689,2960.7585392391061,0.0004443694469105142,2325.9637449112124,0.21475185264994867,3457.5451596481316,0.16727138887389323
676,2973.6822434187306,2975.2295997681576,0.00052035026703056665,2326.1237868549865,0.21776316484281472,3461.9423247657087,0.16419376428923482
677,2979.045766232467,2978.2841556027274,0.00025565590108499718,2326.2140247557504,0.21914122598470126,3471.6680426647895,0.16536243988467855
678,2981.5801791285376,2981.8097745705013,7.7004617742946257e-05,2326.2140247557586,0.21980497420811629,3482.3070881200524,0.16794011192342589
679,3000.1824363373439,2999.0725891512916,0.00036992656600151098,2328.8461881146568,0.22376514177659873,3485.2243708705237,0.16167081330071525
680,3004.9431600793291,3005.51576528744,0.0001905544223657646,2333.9282892154915,0.22330368167300813,3487.9400391688418,0.16073411487648964
681,3007.6987245768951,3007.9954643896117,9.8660085297727751e-05,2333.9282892154952,0.22401526783776585,3499.7742074091889,0.16360531020324051
682,3010.2293423321403,3010.2293423322485,3.5954027817404974e-14,2334.2628603669295,0.22455647231234332,3507.6452126595254,0.1652418516198563
683,3010.2293423321762,3010.2293423322531,2.5530381097232642e-14,2336.0699460942992,0.22395615734566315,3509.5827299292009,0.16588549602341943
684,3010.2293423322226,3010.2293423322576,1.1632185470336586e-14,2336.090244730316,0.22394941412656841,3517.1150611755907,0.1683877409987142
685,3010.229342332666,3010.2293423322631,1.3384566658073634e-13,2336.3206410128082,0.22387287634291583,3518.0914910941128,0.16871211160538946
686,3012.6795389905792,3012.1717470347157,0.00016855159976079205,2336.32064101281,0.22450409651083841,3522.3161117552345,0.16916388423290876
687,3020.0989467333038,3020.098946733342,1.2648187409813434e-14,2340.5415567357077,0.22501163107011471,3530.4099024751754,0.16897160150790769
688,3020.0989467333329,3020.0989467333434,3.4631941717345973e-15,2344.5114267243148,0.2236971476513252,3536.8668958736489,0.17110960874287715
689,3027.093996255192,3026.8980800991944,6.4720869665736428e-05,2345.8638624387581,0.22504426180990131,3538.7353256164688,0.16902062836311876
690,3030.4090901337404,3031.3048305579323,0.00029558399461914489,2350.8195546672846,0.22425669777688781,3543.0132632062791,0.16915345678623084
691,3031.816156440731,3031.7856850991698,1.0050524170633297e-05,2361.4519228585027,0.22110978997130798,3546.8437793160047,0.16987429194252396
692,3032.065691007364,3032.4541228445014,0.00012810798865257455,2361.5919244478496,0.22112771782881732,3552.7972373573975,0.17174151203070648
693,3033.4712347233572,3033.528499388628,1.8877602864782827e-05,2363.2043468574875,0.22095706074067845,3561.5038495382933,0.1740687726887547
694,3033.8010254498854,3033.7238893513527,2.5425562812340536e-05,2369.9986411451787,0.21880221502208463,3566.9758368051212,0.17574481875460857
695,3054.1100900988695,3054.5298076908489,0.00013742713248618321,2370.4875869230686,0.2238368896367027,3579.0236441061147,0.17187119603480058
696,3056.498268415603,3055.8730874646267,0.00020454156883928997,2371.8071069359144,0.22401163074586394,3584.4253974735511,0.1727228621436811
697,3061.2648167442185,3062.782668646013,0.00049582508951604755,2376.1693915429923,0.22379489074383752,3586.5247270904533,0.17158264370766541
698,3066.679194132038,3066.1047064935915,0.00018733216032043937,2376.1693915429973,0.22516532016465959,3591.4087526075409,0.17110676574176747
699,3067.8343370700291,3068.0113785947779,5.7708958599729126e-05,2379.075261608275,0.22450986584874116,3598.3303587209657,0.17292199100867783
700,3069.0523357586999,3068.9581579812393,3.0686272880807967e-05,2379.8774306987716,0.22455625700157944,3599.1607287767779,0.17272706197987661
701,3085.1314763840619,3085.3314417506967,6.4815833025441184e-05,2382.0337998144723,0.22789877253259153,3609.5185057799195,0.16997234426147279
702,3086.8378160824182,3086.3390366643503,0.00016158264469524696,2385.8681459449181,0.22708341412867553,3615.502655458311,0.1712642098077036
703,3089.1861775406192,3089.186177540967,1.1261274116702887e-13,2387.2085824037581,0.22723706335359933,3625.151529803888,0.17349726480064881
704,3089.1861775409407,3089.1861775409693,9.2739904490484718e-15,2394.1806613962758,0.22498013269562936,3630.593249349386,0.17525880302864011
705,3099.0557819420037,3099.0557819420601,1.8195436119122047e-14,2396.5385801822117,0.2266874981254981,3635.1136614253746,0.17297458232502472
706,3099.0557819421306,3099.0557819420642,2.1423658656384757e-14,2403.2287894335759,0.22452870857087012,3653.1796795971322,0.17880410571627101
707,3108.0547570923586,3107.992214852316,2.0122631333919169e-05,2403.6105180653376,0.22665116739643329,3653.9891103430568,0.17565145916587058
708,3108.4443338426177,3108.8739827441104,0.0001382199117465477,2403.610518065339,0.22674809006663874,3667.2218862994969,0.1797611578155964
709,3114.5653622388159,3114.6530618791585,2.8157906527154821e-05,2405.3092257085723,0.22772234775654707,3674.3711982751456,0.17973802791986662
710,3116.6969092693107,3115.7697020408546,0.00029749675873151627,2408.4394855724377,0.22724616615444951,3683.6682184410993,0.18191416287081674
711,3128.664595145267,3128.6645951453252,1.8604634387395804e-14,2408.7666402106347,0.23009751702106204,3687.6494756487796,0.17866564583844705
712,3128.6645951453888,3128.6645951453283,1.9331377918152702e-14,2409.1867586822104,0.22996323657689624,3693.6355516741619,0.18057894649538772
713,3141.1385498900459,3143.1318149727849,0.00063456770565209388,2409.2193280779102,0.23301080489994819,3697.6203804119141,0.1771592757477532
714,3146.1893679050436,3145.6272784426174,0.00017865722520081753,2412.0855508634399,0.23333109714575831,3707.907296293447,0.178539135030653
715,3158.2734083485816,3158.2734083485911,3.0237073026584968e-15,2412.0855508634431,0.23626449043729561,3713.9827349028756,0.17595352102364908
716,3158.2734083486025,3158.2734083485934,2.8797212406271207e-15,2412.7798763500532,0.2360446470618745,3718.1370787470719,0.17726890550973887
717,3168.0329767924845,3168.0270308137597,1.8768676868026483e-06,2412.9015206007107,0.23835972091310625,3733.0749958350075,0.17835736659995471
718,3168.4140419325927,3169.0853645916941,0.00021187971338869875,2424.2099187161775,0.23488221973744425,3739.6944956849998,0.18030486110456423
719,3169.4044086461627,3169.3983315151786,1.9174362752474925e-06,2426.4899292768891,0.23440192022911194,3744.8974353430376,0.18157765702821799
720,3169.7312122343551,3170.3369968660327,0.0001911154577837405,2427.96580463583,0.23401523912674349,3748.224242843432,0.18250538985016809
721,3170.7074168309587,3172.957086114945,0.00070951651736912301,2427.9658046358363,0.23425107225360883,3754.7935215882508,0.18421318272913093
722,3183.1835658615628,3183.2511369380718,2.1227514879658781e-05,2429.4061042651606,0.23679987220353227,3761.3749268806046,0.1816393396912214
723,3183.4886672692191,3183.4198913507853,2.1603946368954122e-05,2429.9635373699862,0.23669791497816234,3763.1850753283793,0.18209469819046689
724,3184.6384158784513,3184.1414838222554,0.00015604033843157671,2438.1743511129998,0.23439523339403875,3768.5947336050463,0.18336659974175321
725,3198.3682827428056,3200.5764485200416,0.00069040385034782386,2440.8339658399677,0.23685024673056215,3773.2208746760462,0.17973308297075397
726,3204.9340725948723,3204.7762412551006,4.9246360828869892e-05,2441.2084447264942,0.2382968293790918,3775.7757813519966,0.17811340134523976
727,3204.9581273612239,3204.9292067728884,9.0237023967944308e-06,2441.5393296749471,0.23819930474874298,3780.2980325229255,0.17951557627225634
728,3207.6214303536149,3207.6214303540278,1.2872796979641994e-13,2441.5393296749503,0.23883183140917288,3781.6471804881762,0.17895682598406867
729,3207.6214303537049,3207.6214303540305,1.015079585619318e-13,2442.5621323243113,0.23851296502437647,3793.9302838707645,0.18278617544103612
730,3207.6214303538068,3207.6214303540346,7.1027216814980756e-14,2442.5621323243154,0.23851296502439936,3799.4173937137239,0.1844968230227346
731,3207.6214303538968,3207.6214303540396,4.4516060039727204e-14,2447.4526571089064,0.23698830730193776,3808.8242593002074,0.18742948380912267
732,3207.6214303540219,3207.6214303540437,6.8050028086204545e-15,2447.6978089505556,0.23691187937960445,3817.3948776448051,0.19010143825591139
733,3207.6214303541533,3207.6214303540455,3.3599701367562116e-14,2455.6702970636675,0.23442639651134359,3825.2381461292084,0.19254663593729143
734,3222.9675179640203,3223.4887057674468,0.00016171053556126672,2455.6702970636702,0.23807165806779809,3829.161107550929,0.18808554110711209
735,3223.4676831085076,3224.0133425049025,0.00016927714189731474,2461.8360779788331,0.23627710279856295,3835.3730274718573,0.18982828572156402
736,3228.3107160274822,3227.5674468237571,0.00023023471688613062,2463.6123057839454,0.23687261775858967,3840.2356532845806,0.18954957904736244
737,3235.50080574509,3236.7071450171529,0.0003728446829377632,2463.6245441631472,0.23856469459422391,3841.6574037391206,0.18734552527933657
738,3237.2302435572869,3237.2302435573015,4.4951746195155479e-15,2464.4494850017823,0.23871664985630464,3844.6628861237418,0.18763961685313027
739,3237.2302435573602,3237.2302435573101,1.5452162754584345e-14,2477.3340025539364,0.23473654446289285,3852.7716026863241,0.19014444843828954
740,3244.451520455324,3243.4155328905954,0.00031931053929980355,2477.3340025539437,0.23643981519370139,3857.14037071947,0.18884204199117194
741,3251.1012547984001,3252.3856186765224,0.0003950550221180337,2482.0131075208028,0.23656234826352346,3860.5963514638461,0.18747342789335567
742,3252.60840245902,3252.5800404605916,8.719770387042783e-06,2482.6167988692914,0.23673049697824169,3867.4973682153654,0.18904488019261104
743,3253.3180714022901,3254.1729498089639,0.00026277123475521469,2485.2260983389233,0.23609495174023767,3876.9521217263241,0.19169169341478701
744,3255.3747518818959,3255.3693595511054,1.6564393354131272e-06,2485.2390453327921,0.23657359451592999,3883.5046988379136,0.19295165528727612
745,3265.6983480243966,3266.4819567859008,0.0002399513604733983,2487.5775605247118,0.23827087029345917,3886.451783013244,0.19008290688096646
746,3270.4642317990661,3269.0561712983513,0.00043053841929352498,2488.0746064529599,0.23922891977807004,3901.453420577629,0.19293566419207067
747,3274.6232428966046,3274.7645495417505,4.3152031444376348e-05,2488.6661585463803,0.24001450733458948,3904.0021914790677,0.19219888881804278
748,3278.4257032698174,3278.173372775329,7.6966970530021497e-05,2488.6661585463808,0.24089597148282202,3907.2346073575668,0.19180209069877399
749,3279.6950184590655,3280.3003365048262,0.00018456534597081887,2490.2172340525294,0.24071682884022094,3919.3849283081699,0.19504554729898538
750,3284.8997674518873,3283.8216327754208,0.00032820930706901772,2490.2172340525331,0.24191987264676673,3923.1460883951536,0.1942970459151504
751,3286.5782655628336,3286.5782655627513,2.5044062200768667e-14,2496.3528759324627,0.2404401556203449,3926.2792875079585,0.19464043459667155
752,3286.5782655631911,3286.5782655627568,1.3213856023056063e-13,2499.0320142801247,0.23962498003926636,3928.9306412608171,0.19544715621964717
753,3309.7535195474002,3309.1686828251582,0.00017670098960178502,2503.1463113734985,0.2437061259728498,3937.0660465996766,0.18953451468436228
754,3312.851409164376,3313.7399009143624,0.00026819547279677888,2507.2808151290046,0.24316532634301463,3952.3131166841185,0.19302456661677997
755,3319.1487176053733,3319.7326741695583,0.00017593564310257038,2507.2808151290083,0.24460124313504511,3961.7202891255988,0.19359529391132974
756,3322.8757586864081,3322.0910199152108,0.00023616253756879771,2509.058852930481,0.24491343187554007,3966.6769943250438,0.1937482116072681
757,3326.0566831669812,3326.0566831671117,3.9239406341128483e-14,2509.6242131205559,0.24546559118440534,3970.2647009787911,0.19368521921833648
758,3326.056683167154,3326.056683167114,1.20315949756764e-14,2509.6451885840211,0.24545928477855211,3977.9565067561762,0.19599780932424365
759,3326.3311909746571,3326.3514488960582,6.0901696908568633e-06,2511.7144755881618,0.24489946088254741,3981.4074050650429,0.19693655757063688
760,3327.4987924964285,3326.3614801925951,0.00034179195087854852,2512.4135620582133,0.24495432794032787,3987.8976643103101,0.19846705077792767
761,3335.9262875680724,3335.9262875681998,3.8169086266301888e-14,2518.2832099611842,0.24510226159792015,3991.2424381573178,0.19644203561433551
762,3335.9262875681388,3335.9262875682025,1.9084543133150562e-14,2523.6937823002449,0.24348035155776906,3994.1853547890992,0.19732422436133187
763,3335.9262875685208,3335.9262875682025,9.542271566574189e-14,2524.6845005124082,0.24318336711432789,4002.5931120017108,0.19984459096639931
764,3355.6654963700767,3355.66549637038,9.0389367882280894e-14,2526.2433595116368,0.2471706842519466,4011.4531732664896,0.19542701070943988
765,3355.665496370339,3355.6654963703841,1.3416113073980673e-14,2537.2263857656276,0.24389770419309595,4012.2898584895984,0.19567634581858595
766,3355.6654963704614,3355.6654963703845,2.2902253631339907e-14,2538.3229396880306,0.24357092730681318,4023.6695177063025,0.19906752388113905
767,3355.6654963705359,3355.6654963703882,4.4042795444883462e-14,2539.3997478843753,0.24325003471562584,4030.1318677124941,0.20099332668034289
768,3357.9800153656938,3359.4501142399731,0.00043779262162142545,2545.1341362451944,0.24206394183438226,4032.5663527593911,0.20089051581810347
769,3361.031521596768,3360.9363841038903,2.8306040055379535e-05,2545.1341362451954,0.24275207777996496,4037.8884517769084,0.20138369004601817
770,3369.1652018453065,3369.1532245520807,3.5549735641323486e-06,2547.0650474080689,0.24400707747633441,4043.9623121133063,0.20028614503628689
771,3369.400060912526,3370.3359352318248,0.00027775696040242788,2550.4643820488545,0.24305088860296428,4055.746722568631,0.20369996119434491
772,3387.1454171507812,3387.105958055613,1.1649660793551858e-05,2550.7462052548753,0.24693336390602122,4061.3184406316532,0.19903870086805331
773,3387.1965651640162,3387.2124991749665,4.7041884472270962e-06,2554.0037182249025,0.245983021920893,4071.2298931494133,0.2019467470593265
774,3400.480322800272,3401.1963799955829,0.00021057530917315453,2555.4912642018867,0.24849108901843098,4082.8812032978117,0.20067779128790467
775,3403.7062624369946,3402.7386106823906,0.00028429355531732248,2555.4912642018912,0.24920334859559715,4086.2974525161003,0.20054350682728486
776,3410.7905151874111,3410.9203462014793,3.8064786884492976e-05,2555.711215856229,0.25069827523083704,4093.9032763265986,0.20027989350194758
777,3410.9152174311753,3411.0729731534816,4.6250261953191647e-05,2557.5071111050534,0.25019915533662535,4104.6084925878031,0.20337452881020635
778,3414.883122776951,3414.8831227769151,1.0520137711423857e-14,2557.5071111050561,0.25107038245416868,4109.507595273385,0.20341090676379339
779,3414.8831227771493,3414.8831227769183,6.7648480473455802e-14,2558.8998815045866,0.25066252943276007,4112.5564666263581,0.20430372541764383
780,3417.3675302166239,3417.3540197407187,3.9534746513769534e-06,2559.6641015475188,0.25098366537553424,4114.3085629733077,0.20394090673428544
781,3417.3684161947313,3417.3682127787256,5.9524166225978336e-08,2561.0237214632252,0.25058600374291895,4123.5461506236879,0.20664372359808122
782,3417.9039645787775,3419.1493539041685,0.00036437224050104932,2561.8848195282203,0.25045149130047395,4134.1299170109023,0.20955122199297735
783,3423.6576658463432,3423.0338034933038,0.00018222100861978668,2565.9077520356782,0.25053612175288137,4143.9492389416882,0.21038656413601614
784,3428.0461949738628,3427.0457871103677,0.00029183033325570789,2566.8103797352892,0.25123226650250557,4144.953645371711,0.20913004365255183
785,3438.0053731215903,3438.2855882311128,8.1505140077213297e-05,2570.692970503314,0.25227197415075203,4152.7846660995319,0.20790522858576765
786,3444.4919359802007,3444.4919359801811,5.6769289786574659e-15,2571.5975139098168,0.25341746716035896,4157.5760220543671,0.2070215577007132
787,3444.4919359803698,3444.4919359801884,5.2676620057772499e-14,2574.3811535423947,0.25260932486123661,4168.8183362751515,0.21028541037609491
788,3456.4989299923523,3455.4625862583625,0.00029982469399810217,2574.467292786896,0.25518064812692065,4181.3754782982969,0.20971409596459747
789,3463.5545140459244,3463.879747812719,9.3901731725491065e-05,2581.115974605229,0.254778302423738,4183.8153021856187,0.20795422310195641
790,3463.9438237830786,3463.9294520903236,4.1489393264330735e-06,2582.7431313203065,0.25439231618380753,4190.8664329359181,0.20985404098122615
791,3477.8952222034795,3480.5658685073813,0.00076789153590709467,2584.945043013392,0.25675016702324455,4207.7362003520866,0.20985134154967552
792,3481.3379204307707,3482.0528754221368,0.00020536788088575393,2584.9450430133925,0.2574851674572462,4210.9761020065853,0.20958556688617325
793,3482.0183525514794,3483.8276351081045,0.00051960741542308455,2590.4179384264562,0.25605850511146649,4217.1853623208463,0.21113243393179326
794,3483.9703535846211,3483.9703535845415,2.2841981512056029e-14,2590.4179384264576,0.25647532110564508,4222.9837970646695,0.21211817796316351
795,3483.9703535850458,3483.970353584546,1.4344764389569437e-13,2596.1211557751194,0.25483833319543586,4232.7959546462389,0.21493455025834043
796,3490.9275264418402,3490.6348772269848,8.3831363624342785e-05,2596.6201684590815,0.25618044236349119,4238.4022027909123,0.21411921922966487
797,3491.4476454439196,3491.5521432064011,2.9929637529543511e-05,2598.8777795468195,0.25564463699229101,4244.4035511160819,0.21565722363178322
798,3510.0779064888529,3508.5463138910895,0.00043634148260129403,2599.4204826235232,0.25944080106651096,4251.3154399468722,0.21117409732921927
799,3512.9779168017699,3513.2498488621004,7.7407847920118965e-05,2606.199767640584,0.25812235961526353,4253.7797901237354,0.21087575580218698
800,3513.5791667877593,3513.5791667878129,1.5272229500854207e-14,2607.499944633802,0.25787926759092428,4260.4966609349531,0.21258023761281938
801,3513.579166787888,3513.5791667878134,2.1225810492711851e-14,2611.526877026512,0.25673316209522939,4267.1295152568437,0.21446801472182309
802,3513.74867837902,3514.0614675536531,8.9018653086296083e-05,2611.5268770265147,0.25676901905480692,4281.5797871273735,0.21852192032771484
803,3515.5560790884529,3515.3492392692142,5.8835590895281091e-05,2612.8817130073085,0.25676574225355508,4288.1852237128369,0.21977437629859078
804,3531.1223433846085,3531.1423758790938,5.6731238788367376e-06,2613.7427563051347,0.25979830146586153,4289.4864090033725,0.21476572938332861
805,3531.1367836803825,3533.0863967252249,0.00055212051083741753,2618.1224308542942,0.25856102687545418,4303.5770589152316,0.21875116217666349
806,3535.294873842905,3534.9291356430649,0.00010345337882451963,2618.1224308542955,0.25943308145937843,4305.4679022478949,0.21785255711012397
807,3536.7188547357496,3537.0515849950007,9.40787981508792e-05,2622.6103120303515,0.25846231500176647,4313.5537451181908,0.2196484714475512
808,3553.0575843921984,3553.0575843921638,9.7270584127848851e-15,2622.6293589862348,0.2618669141454758,4317.1434756471808,0.21505024140656881
809,3553.0575843922802,3553.0575843921692,3.1228977009466543e-14,2628.2034462465058,0.26029809992622527,4328.6108139090265,0.21827769775631092
810,3560.3343075267685,3562.3878946571613,0.00057679615255549447,2628.8979080853996,0.26161487068005224,4338.6600230414779,0.21861029001385637
811,3568.2868689498737,3568.1058612490992,5.0726779382430503e-05,2631.2305955936517,0.26260676559112867,4345.4371312937019,0.21779366146437074
812,3568.7227448042918,3568.984371669852,7.3311065125772861e-05,2631.2305955936572,0.26269682915982495,4351.6559448763355,0.2193875108992194
813,3571.5868783818005,3570.3804741720378,0.00033777820639471263,2632.4764979751517,0.26293925148256142,4363.1204705718301,0.22161958231536966
814,3572.7967931943067,3572.7967931943449,1.0691561733157194e-14,2633.1285598301092,0.26300634705957471,4364.2866516130407,0.22153229087263368
815,3572.7967931943904,3572.7967931943463,1.2346208191859805e-14,2633.6229473909734,0.26286797155449582,4369.834985372735,0.22308522939132044
816,3573.8446576564311,3574.0002979039591,4.3549807682488496e-05,2633.6229473909739,0.26308410138956989,4379.7394595563164,0.22549799420446984
817,3574.3207604875183,3574.2974550285162,6.5202483391424447e-06,2642.5627515860938,0.26068113953330191,4383.3192964514465,0.22633630000615418
818,3587.122358650041,3588.1726477930602,0.00029279434544141389,2642.5627515860983,0.26331959510280362,4390.7582526604274,0.224033588392235
819,3589.5791170982802,3589.0897212845871,0.00013633793760443717,2648.3504429730037,0.26221143020414622,4399.6427669065961,0.2256709278114894
820,3602.4056063972748,3602.4056063976122,9.3665891969119164e-14,2648.9897259901068,0.26466089179798619,4402.6517584305329,0.22214215706642076
821,3602.4056063975622,3602.4056063976154,1.4769419623161818e-14,2649.8002246148149,0.26443590363367253,4403.7051057869739,0.2224345581647921
